date,open,low,high,close,volume
2023-04-24 15:00:00,161.7201,161.58,162.75,162.6825,9280542
2023-04-24 14:30:00,161.3681,160.76,161.91,161.73,6686991
2023-04-24 14:00:00,161.0496,160.93,161.75,161.3699,7008279
2023-04-24 13:30:00,160.43,160.14,161.2595,161.045,5792473
2023-04-24 13:00:00,160.45,159.93,160.87,160.4422,6441445
2023-04-24 12:30:00,160.7847,160.28,161.35,160.46,7812923
2023-04-24 12:00:00,159.76,159.74,164.5,160.79,7352984
2023-04-24 11:30:00,159.205,159.07,160.06,159.77,7846678
2023-04-24 11:00:00,160.082,159.14,160.4399,159.2199,11267149
2023-04-24 10:30:00,161.9755,158.61,162.07,160.085,23363488
2023-04-24 10:00:00,163.56,161.72,163.78,161.97,14047979
2023-04-24 09:30:00,164.65,162.72,165.65,163.57,17103394
2023-04-21 16:00:00,165.08,164.93,165.18,164.9901,251371
2023-04-21 15:30:00,165.2,164.835,165.45,165.06,7350314
2023-04-21 15:00:00,165.025,164.82,165.6,165.21,5231208
2023-04-21 14:30:00,165.62,164.68,165.83,165.03,5891334
2023-04-21 14:00:00,165.61,165.26,165.91,165.5901,5456472
2023-04-21 13:30:00,165.29,165.08,166.0,165.6039,7105039
2023-04-21 13:00:00,164.79,164.71,165.51,165.2901,6883944
2023-04-21 12:30:00,164.2589,164.245,165.1,164.78,4917274
2023-04-21 12:00:00,165.18,164.21,165.25,164.24,6261125
2023-04-21 11:30:00,163.86,163.745,165.19,165.17,8704232
2023-04-21 11:00:00,163.58,163.41,164.32,163.8579,8504106
2023-04-21 10:30:00,163.5401,162.03,164.1,163.5437,11385017
2023-04-21 10:00:00,161.82,161.7501,164.67,163.565,17362790
2023-04-21 09:30:00,164.8,161.3208,165.37,161.84,22248414
2023-04-20 16:00:00,162.99,162.4201,163.1505,162.75,655657
2023-04-20 15:30:00,161.11,161.1,167.04,162.99,15816419
2023-04-20 15:00:00,162.16,160.56,162.16,161.081,12021617
2023-04-20 14:30:00,162.23,161.61,162.4,162.15,8582510
2023-04-20 14:00:00,163.29,161.85,163.8189,162.2274,11938530
2023-04-20 13:30:00,164.35,163.27,164.6,163.2801,8002235
2023-04-20 13:00:00,163.41,163.15,164.68,164.3699,9414511
2023-04-20 12:30:00,163.4511,163.03,163.869,163.38,9678613
2023-04-20 12:00:00,163.81,162.66,163.99,163.46,15452505
2023-04-20 11:30:00,165.31,163.8,165.53,163.8191,14496517
2023-04-20 11:00:00,166.94,164.76,167.01,165.31,18485941
2023-04-20 10:30:00,167.14,166.75,168.15,166.9215,14167622
2023-04-20 10:00:00,167.11,166.65,168.76,167.1258,19748726
2023-04-20 09:30:00,166.165,165.01,169.7,167.11,38368903
2023-04-19 16:00:00,180.59,171.61,183.5,173.9,8664622
2023-04-19 15:30:00,182.91,180.05,183.02,180.54,12096634
2023-04-19 15:00:00,182.72,182.4345,183.5,182.92,6091132
2023-04-19 14:30:00,182.93,182.39,183.0,182.7401,4862323
2023-04-19 14:00:00,182.43,182.31,183.2499,182.93,5086257
2023-04-19 13:30:00,182.52,181.8,182.67,182.42,4795953
2023-04-19 13:00:00,182.12,181.86,182.71,182.525,4611127
2023-04-19 12:30:00,181.96,181.7329,182.6,182.11,5685946
2023-04-19 12:00:00,181.315,180.96,182.0,181.9699,5244509
2023-04-19 11:30:00,181.62,180.6,181.805,181.31,6912611
2023-04-19 11:00:00,181.3927,181.3401,182.13,181.625,7515229
2023-04-19 10:30:00,180.4699,180.15,181.67,181.407,9116624
2023-04-19 10:00:00,179.31,179.11,181.0,180.44,10836238
2023-04-19 09:30:00,179.1,177.65,180.65,179.2833,17464387
2023-04-18 16:00:00,184.31,183.6,184.31,183.93,665743
2023-04-18 15:30:00,184.65,184.23,185.18,184.3098,6020463
2023-04-18 15:00:00,184.33,184.2,185.04,184.65,4623419
2023-04-18 14:30:00,185.0199,183.8217,185.1,184.3174,5046430
2023-04-18 14:00:00,185.209,184.47,185.3,185.0,5581502
2023-04-18 13:30:00,185.22,185.1,186.03,185.2101,4861379
2023-04-18 13:00:00,184.9983,184.6,185.63,185.2239,4403417
2023-04-18 12:30:00,185.6705,184.83,185.75,184.99,4524214
2023-04-18 12:00:00,184.5105,184.3,185.81,185.67,5275160
2023-04-18 11:30:00,185.22,184.17,185.49,184.5014,5913228
2023-04-18 11:00:00,184.11,184.11,185.78,185.215,7176819
2023-04-18 10:30:00,184.07,183.6,184.8362,184.1221,8290705
2023-04-18 10:00:00,185.07,183.5775,185.33,184.0845,12769810
2023-04-18 09:30:00,187.15,184.88,187.69,185.0894,13532766
2023-04-17 16:00:00,187.04,186.95,187.4,187.25,637013
2023-04-17 15:30:00,186.55,186.04,187.53,186.99,10285657
2023-04-17 15:00:00,185.7591,185.72,186.66,186.5596,7801611
2023-04-17 14:30:00,184.515,184.44,185.85,185.75,6119953
2023-04-17 14:00:00,183.88,183.54,184.59,184.5,4645786
2023-04-17 13:30:00,184.575,183.64,185.1364,183.8601,5436039
2023-04-17 13:00:00,184.82,184.4,185.45,184.5799,6142782
2023-04-17 12:30:00,183.88,183.8,185.01,184.8199,7170245
2023-04-17 12:00:00,183.4102,182.81,183.89,183.88,5945401
2023-04-17 11:30:00,183.7,182.69,183.75,183.41,9280343
2023-04-17 11:00:00,185.54,183.63,185.66,183.7,9486238
2023-04-17 10:30:00,186.5,184.68,186.95,185.52,11386273
2023-04-17 10:00:00,188.24,186.48,189.69,186.51,13514901
2023-04-17 09:30:00,186.32,185.51,188.49,188.2962,15502475
